distance,image_a,image_b,hash_a,hash_b
0,datasets\raw\Cotton\healthy\h60.jpg,datasets\raw\Cotton\healthy\h62.jpg,ef57fc3813210b0d,ef57fc3813210b0d
0,datasets\raw\Cotton\healthy\h61.jpg,datasets\raw\Cotton\healthy\h62.jpg,ef57fc3813210b0d,ef57fc3813210b0d
0,datasets\raw\Cotton\healthy\h63.jpg,datasets\raw\Cotton\healthy\h64.jpg,a43f9487331eea70,a43f9487331eea70
0,datasets\raw\Cotton\healthy\h63.jpg,datasets\raw\Cotton\healthy\h65.jpg,a43f9487331eea70,a43f9487331eea70
0,datasets\raw\Cotton\healthy\h63.jpg,datasets\raw\Cotton\healthy\h66.jpg,a43f9487331eea70,a43f9487331eea70
0,datasets\raw\Cotton\healthy\h64.jpg,datasets\raw\Cotton\healthy\h65.jpg,a43f9487331eea70,a43f9487331eea70
0,datasets\raw\Cotton\healthy\h64.jpg,datasets\raw\Cotton\healthy\h66.jpg,a43f9487331eea70,a43f9487331eea70
0,datasets\raw\Cotton\healthy\h65.jpg,datasets\raw\Cotton\healthy\h66.jpg,a43f9487331eea70,a43f9487331eea70
0,datasets\raw\Cotton\healthy\h67.jpg,datasets\raw\Cotton\healthy\h68.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h67.jpg,datasets\raw\Cotton\healthy\h69.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h67.jpg,datasets\raw\Cotton\healthy\h70.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h67.jpg,datasets\raw\Cotton\healthy\h71.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h67.jpg,datasets\raw\Cotton\healthy\h72.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h67.jpg,datasets\raw\Cotton\healthy\h73.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h68.jpg,datasets\raw\Cotton\healthy\h69.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h68.jpg,datasets\raw\Cotton\healthy\h70.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h68.jpg,datasets\raw\Cotton\healthy\h71.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h68.jpg,datasets\raw\Cotton\healthy\h72.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h68.jpg,datasets\raw\Cotton\healthy\h73.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h69.jpg,datasets\raw\Cotton\healthy\h70.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h69.jpg,datasets\raw\Cotton\healthy\h71.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h69.jpg,datasets\raw\Cotton\healthy\h72.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h69.jpg,datasets\raw\Cotton\healthy\h73.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h70.jpg,datasets\raw\Cotton\healthy\h71.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h70.jpg,datasets\raw\Cotton\healthy\h72.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h70.jpg,datasets\raw\Cotton\healthy\h73.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h71.jpg,datasets\raw\Cotton\healthy\h72.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h71.jpg,datasets\raw\Cotton\healthy\h73.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h72.jpg,datasets\raw\Cotton\healthy\h73.jpg,8d38e36378686e47,8d38e36378686e47
0,datasets\raw\Cotton\healthy\h74.jpg,datasets\raw\Cotton\healthy\h75.jpg,952a35615bc999dc,952a35615bc999dc
0,datasets\raw\Cotton\healthy\h74.jpg,datasets\raw\Cotton\healthy\h76.jpg,952a35615bc999dc,952a35615bc999dc
0,datasets\raw\Cotton\healthy\h75.jpg,datasets\raw\Cotton\healthy\h76.jpg,952a35615bc999dc,952a35615bc999dc
0,datasets\raw\Cotton\healthy\h78.jpg,datasets\raw\Cotton\healthy\h79.jpg,846f6e60b61bb3c1,846f6e60b61bb3c1
0,datasets\raw\Cotton\healthy\h78.jpg,datasets\raw\Cotton\healthy\h80.jpg,846f6e60b61bb3c1,846f6e60b61bb3c1
0,datasets\raw\Cotton\healthy\h79.jpg,datasets\raw\Cotton\healthy\h80.jpg,846f6e60b61bb3c1,846f6e60b61bb3c1
0,datasets\raw\Cotton\healthy\h81.jpg,datasets\raw\Cotton\healthy\h82.jpg,842f6e60369f37c1,842f6e60369f37c1
0,datasets\raw\Cotton\healthy\h81.jpg,datasets\raw\Cotton\healthy\h83.jpg,842f6e60369f37c1,842f6e60369f37c1
0,datasets\raw\Cotton\healthy\h81.jpg,datasets\raw\Cotton\healthy\h85.jpg,842f6e60369f37c1,842f6e60369f37c1
0,datasets\raw\Cotton\healthy\h82.jpg,datasets\raw\Cotton\healthy\h83.jpg,842f6e60369f37c1,842f6e60369f37c1
0,datasets\raw\Cotton\healthy\h82.jpg,datasets\raw\Cotton\healthy\h85.jpg,842f6e60369f37c1,842f6e60369f37c1
0,datasets\raw\Cotton\healthy\h83.jpg,datasets\raw\Cotton\healthy\h85.jpg,842f6e60369f37c1,842f6e60369f37c1
0,datasets\raw\Cotton\healthy\h84.jpg,datasets\raw\Cotton\healthy\h86.jpg,d87a3d356542c55c,d87a3d356542c55c
0,datasets\raw\Cotton\healthy\h84.jpg,datasets\raw\Cotton\healthy\h87.jpg,d87a3d356542c55c,d87a3d356542c55c
0,datasets\raw\Cotton\healthy\h86.jpg,datasets\raw\Cotton\healthy\h87.jpg,d87a3d356542c55c,d87a3d356542c55c
0,datasets\raw\Cotton\healthy\h88.jpg,datasets\raw\Cotton\healthy\h89.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h88.jpg,datasets\raw\Cotton\healthy\h90.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h88.jpg,datasets\raw\Cotton\healthy\h91.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h88.jpg,datasets\raw\Cotton\healthy\h95.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h89.jpg,datasets\raw\Cotton\healthy\h90.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h89.jpg,datasets\raw\Cotton\healthy\h91.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h89.jpg,datasets\raw\Cotton\healthy\h95.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h90.jpg,datasets\raw\Cotton\healthy\h91.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h90.jpg,datasets\raw\Cotton\healthy\h95.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h91.jpg,datasets\raw\Cotton\healthy\h95.jpg,d87a3d354542c5dc,d87a3d354542c5dc
0,datasets\raw\Cotton\healthy\h92.jpg,datasets\raw\Cotton\healthy\h96.jpg,83fdc4cb5e0581da,83fdc4cb5e0581da
0,datasets\raw\Cotton\healthy\h92.jpg,datasets\raw\Cotton\healthy\h97.jpg,83fdc4cb5e0581da,83fdc4cb5e0581da
0,datasets\raw\Cotton\healthy\h92.jpg,datasets\raw\Cotton\healthy\h98.jpg,83fdc4cb5e0581da,83fdc4cb5e0581da
0,datasets\raw\Cotton\healthy\h96.jpg,datasets\raw\Cotton\healthy\h97.jpg,83fdc4cb5e0581da,83fdc4cb5e0581da
0,datasets\raw\Cotton\healthy\h96.jpg,datasets\raw\Cotton\healthy\h98.jpg,83fdc4cb5e0581da,83fdc4cb5e0581da
0,datasets\raw\Cotton\healthy\h97.jpg,datasets\raw\Cotton\healthy\h98.jpg,83fdc4cb5e0581da,83fdc4cb5e0581da
0,datasets\raw\Mango\Anthracnose\20211011_170706 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_170706 - Copy - Copy - Copy (Custom).jpg,f898e339c731c623,f898e339c731c623
0,datasets\raw\Mango\Anthracnose\20211011_170708 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_170708 - Copy - Copy - Copy (Custom).jpg,fcc39e38634e9831,fcc39e38634e9831
0,datasets\raw\Mango\Anthracnose\20211011_170709 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_170709 - Copy - Copy - Copy (Custom).jpg,fcc38f38634e9831,fcc38f38634e9831
0,datasets\raw\Mango\Anthracnose\20211011_170712 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_170712 - Copy - Copy - Copy (Custom).jpg,dea5d06a371bc4c2,dea5d06a371bc4c2
0,datasets\raw\Mango\Anthracnose\20211011_170714 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_170714 - Copy - Copy - Copy (Custom).jpg,e49bcce733380cc6,e49bcce733380cc6
0,datasets\raw\Mango\Anthracnose\20211011_170717 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_170717 - Copy - Copy - Copy (Custom).jpg,edc912e60a7a833e,edc912e60a7a833e
0,datasets\raw\Mango\Anthracnose\20211011_171141 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_171141 - Copy - Copy - Copy (Custom).jpg,f68bc5723b8d260a,f68bc5723b8d260a
0,datasets\raw\Mango\Anthracnose\IMG_20211011_140304 (Custom).jpg,datasets\raw\Mango\Anthracnose\IMG_20211011_140304 - Copy (Custom).jpg,e3b1cc663369cc86,e3b1cc663369cc86
0,datasets\raw\Mango\Anthracnose\IMG_20211011_140539 (Custom).jpg,datasets\raw\Mango\Anthracnose\IMG_20211011_140539 - Copy (Custom).jpg,a626cdd9334ccc33,a626cdd9334ccc33
0,datasets\raw\Mango\Anthracnose\IMG_20211011_140557 (Custom).jpg,datasets\raw\Mango\Anthracnose\IMG_20211011_140557 - Copy (Custom).jpg,a3270c9e9399d966,a3270c9e9399d966
0,datasets\raw\Mango\Anthracnose\IMG_20211011_140624 (Custom).jpg,datasets\raw\Mango\Anthracnose\IMG_20211011_140624 - Copy (Custom).jpg,b3334e0e39198c77,b3334e0e39198c77
0,datasets\raw\Mango\Anthracnose\IMG_20211011_153429 (Custom).jpg,datasets\raw\Mango\Anthracnose\IMG_20211011_153429 - Copy - Copy (Custom).jpg,f996c76834936b0c,f996c76834936b0c
0,datasets\raw\Mango\Anthracnose\IMG_20211011_153557 (Custom).jpg,datasets\raw\Mango\Anthracnose\IMG_20211011_153557 - Copy (Custom).jpg,836ad4963b6be894,836ad4963b6be894
0,datasets\raw\Mango\Anthracnose\IMG_20211011_153604 (Custom).jpg,datasets\raw\Mango\Anthracnose\IMG_20211011_153604 - Copy (Custom).jpg,e2d2958d6a7212cf,e2d2958d6a7212cf
0,datasets\raw\Mango\Bacterial Canker\IMG_20211106_134420 (Custom).jpg,datasets\raw\Mango\Bacterial Canker\IMG_20211106_134420_1 (Custom).jpg,e6b399cc4c986467,e6b399cc4c986467
0,datasets\raw\Mango\Bacterial Canker\IMG_20211106_135958 (Custom).jpg,datasets\raw\Mango\Bacterial Canker\IMG_20211106_135958_1 (Custom).jpg,e5999b963172464d,e5999b963172464d
0,datasets\raw\Mango\Cutting Weevil\20211011_162153 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_162153 (Custom).jpg,f9c79c314398f60c,f9c79c314398f60c
0,datasets\raw\Mango\Bacterial Canker\IMG_20211106_142847 (Custom).jpg,datasets\raw\Mango\Bacterial Canker\IMG_20211106_142847_1 (Custom).jpg,ed8993264973869b,ed8993264973869b
0,datasets\raw\Mango\Cutting Weevil\20211011_131101 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_131101 (Custom).jpg,e39cd96384ed5a0c,e39cd96384ed5a0c
0,datasets\raw\Mango\Cutting Weevil\20211011_131104 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_131104 (Custom).jpg,f699c44a99a44f27,f699c44a99a44f27
0,datasets\raw\Mango\Cutting Weevil\20211011_131115 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_131115 (Custom).jpg,eb929c256718f10f,eb929c256718f10f
0,datasets\raw\Mango\Cutting Weevil\20211011_140216 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_140216 (Custom).jpg,8306993bec7c97c1,8306993bec7c97c1
0,datasets\raw\Mango\Cutting Weevil\20211011_140220 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_140220 (Custom).jpg,a306893974ec3bc7,a306893974ec3bc7
0,datasets\raw\Mango\Cutting Weevil\20211011_160612 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160612 (Custom).jpg,fab0849e63e79c18,fab0849e63e79c18
0,datasets\raw\Mango\Cutting Weevil\20211011_160614 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160614 (Custom).jpg,f9c59463631cc963,f9c59463631cc963
0,datasets\raw\Mango\Cutting Weevil\20211011_160618 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160618 (Custom).jpg,f2d8c5c613339ce4,f2d8c5c613339ce4
0,datasets\raw\Mango\Cutting Weevil\20211011_160625 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160625 (Custom).jpg,f7868cb913c260bd,f7868cb913c260bd
0,datasets\raw\Mango\Cutting Weevil\20211011_160708 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160708 (Custom).jpg,feb69e184dc3c148,feb69e184dc3c148
0,datasets\raw\Mango\Cutting Weevil\20211011_160821 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160821 (Custom).jpg,d5519c5962aa9d56,d5519c5962aa9d56
0,datasets\raw\Mango\Cutting Weevil\20211011_160831 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160831 (Custom).jpg,d5559c5362b8dc4a,d5559c5362b8dc4a
0,datasets\raw\Mango\Cutting Weevil\20211011_160835 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160835 (Custom).jpg,e49384a669cbd734,e49384a669cbd734
0,datasets\raw\Mango\Cutting Weevil\20211011_160852 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160852 (Custom).jpg,e6999966b4d92436,e6999966b4d92436
0,datasets\raw\Mango\Cutting Weevil\20211011_160853 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160853 (Custom).jpg,e699cd2613cdc439,e699cd2613cdc439
0,datasets\raw\Mango\Cutting Weevil\20211011_160903(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160903(0) (Custom).jpg,f8c73438c7611c67,f8c73438c7611c67
0,datasets\raw\Mango\Cutting Weevil\20211011_160904 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160904 (Custom).jpg,d8c7308de738c731,d8c7308de738c731
0,datasets\raw\Mango\Cutting Weevil\20211011_160914 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160914 (Custom).jpg,e5999e64d90c33c3,e5999e64d90c33c3
0,datasets\raw\Mango\Cutting Weevil\20211011_160915 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160915 (Custom).jpg,c9b5964a6da54996,c9b5964a6da54996
0,datasets\raw\Mango\Cutting Weevil\20211011_160933 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160933 (Custom).jpg,f28ccd3139c66399,f28ccd3139c66399
0,datasets\raw\Mango\Cutting Weevil\20211011_160942 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160942 (Custom).jpg,c6b095697b928d65,c6b095697b928d65
0,datasets\raw\Mango\Cutting Weevil\20211011_161126 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161126 (Custom).jpg,e6998c73334ca953,e6998c73334ca953
0,datasets\raw\Mango\Cutting Weevil\20211011_161127 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161127 (Custom).jpg,e6d99c626c939c61,e6d99c626c939c61
0,datasets\raw\Mango\Cutting Weevil\20211011_161128 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161128 (Custom).jpg,f3cc8f3136cc8730,f3cc8f3136cc8730
0,datasets\raw\Mango\Cutting Weevil\20211011_161135 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161135 (Custom).jpg,f9859c675aa32c31,f9859c675aa32c31
0,datasets\raw\Mango\Cutting Weevil\20211011_161140 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161140 (Custom).jpg,f3ccc60f62f08e1c,f3ccc60f62f08e1c
0,datasets\raw\Mango\Cutting Weevil\20211011_161140(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161140(0) (Custom).jpg,f3cc8e33631bd814,f3cc8e33631bd814
0,datasets\raw\Mango\Cutting Weevil\20211011_161141 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161141 (Custom).jpg,f7c89c726619c81e,f7c89c726619c81e
0,datasets\raw\Mango\Cutting Weevil\20211011_161142 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161142 (Custom).jpg,f9ccc338629ccf21,f9ccc338629ccf21
0,datasets\raw\Mango\Cutting Weevil\20211011_161145(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161145(0) (Custom).jpg,e6999c4a3797c924,e6999c4a3797c924
0,datasets\raw\Mango\Cutting Weevil\20211011_161146 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161146 (Custom).jpg,e69bb16ac4b249c9,e69bb16ac4b249c9
0,datasets\raw\Mango\Cutting Weevil\20211011_161147 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161147 (Custom).jpg,e49b7c61946ac738,e49b7c61946ac738
0,datasets\raw\Mango\Cutting Weevil\20211011_161150 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161150 (Custom).jpg,e69984c373bc9c43,e69984c373bc9c43
0,datasets\raw\Mango\Cutting Weevil\20211011_161155 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161155 (Custom).jpg,d2dce6013c328cfe,d2dce6013c328cfe
0,datasets\raw\Mango\Cutting Weevil\20211011_161205 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161205 (Custom).jpg,f1cc9731b238c798,f1cc9731b238c798
0,datasets\raw\Mango\Cutting Weevil\20211011_161206 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161206 (Custom).jpg,f3cc9c2639669c19,f3cc9c2639669c19
0,datasets\raw\Mango\Cutting Weevil\20211011_161207 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161207 (Custom).jpg,e3dc9c263166c699,e3dc9c263166c699
0,datasets\raw\Mango\Cutting Weevil\20211011_161210(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161210(0) (Custom).jpg,e49b863936cf3864,e49b863936cf3864
0,datasets\raw\Mango\Cutting Weevil\20211011_161242 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161242 (Custom).jpg,ec9b965961c69a31,ec9b965961c69a31
0,datasets\raw\Mango\Cutting Weevil\20211011_161243 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161243 (Custom).jpg,e6999b24638c9ae3,e6999b24638c9ae3
0,datasets\raw\Mango\Cutting Weevil\20211011_161243(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161243(0) (Custom).jpg,f38ed9649299cc32,f38ed9649299cc32
0,datasets\raw\Mango\Cutting Weevil\20211011_161245 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161245 (Custom).jpg,e69c9364e49a99c6,e69c9364e49a99c6
0,datasets\raw\Mango\Cutting Weevil\20211011_161245(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161245(0) (Custom).jpg,e6999a636692cb2c,e6999a636692cb2c
0,datasets\raw\Mango\Cutting Weevil\20211011_161246 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161246 (Custom).jpg,e799dc613691cd30,e799dc613691cd30
0,datasets\raw\Mango\Cutting Weevil\20211011_161309 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161309 (Custom).jpg,e6992679a499669c,e6992679a499669c
0,datasets\raw\Mango\Cutting Weevil\20211011_161323 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161323 (Custom).jpg,f2c74c30e738c46b,f2c74c30e738c46b
0,datasets\raw\Mango\Cutting Weevil\20211011_161330 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161330 (Custom).jpg,f65986d36c388366,f65986d36c388366
0,datasets\raw\Mango\Cutting Weevil\20211011_161339 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161339 (Custom).jpg,f3b098ccc6c3c339,f3b098ccc6c3c339
0,datasets\raw\Mango\Cutting Weevil\20211011_161340 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161340 (Custom).jpg,bc9fcf0743e0e0e0,bc9fcf0743e0e0e0
0,datasets\raw\Mango\Cutting Weevil\20211011_161345 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161345 (Custom).jpg,f3999c8e963664a4,f3999c8e963664a4
0,datasets\raw\Mango\Cutting Weevil\20211011_161346 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161346 (Custom).jpg,f18c8c8f9b1266b6,f18c8c8f9b1266b6
0,datasets\raw\Mango\Cutting Weevil\20211011_161410 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161410 (Custom).jpg,fd5ac4331ce4d30c,fd5ac4331ce4d30c
0,datasets\raw\Mango\Cutting Weevil\20211011_161412 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161412 (Custom).jpg,e6d98d22cd3493cc,e6d98d22cd3493cc
0,datasets\raw\Mango\Cutting Weevil\20211011_161413 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161413 (Custom).jpg,e6498d73cc3493cc,e6498d73cc3493cc
0,datasets\raw\Mango\Cutting Weevil\20211011_161418 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161418 (Custom).jpg,f3c896860d61cc3f,f3c896860d61cc3f
0,datasets\raw\Mango\Cutting Weevil\20211011_161418(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161418(0) (Custom).jpg,f34994b68c63c81f,f34994b68c63c81f
0,datasets\raw\Mango\Cutting Weevil\20211011_161419 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161419 (Custom).jpg,f1d39c26c9f02798,f1d39c26c9f02798
0,datasets\raw\Mango\Cutting Weevil\20211011_161424 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161424 (Custom).jpg,f39ccc0337c6183d,f39ccc0337c6183d
0,datasets\raw\Mango\Cutting Weevil\20211011_161424(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161424(0) (Custom).jpg,f3c6c039ce821ce7,f3c6c039ce821ce7
0,datasets\raw\Mango\Cutting Weevil\20211011_161425 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161425 (Custom).jpg,f3cc817c0ca7c43b,f3cc817c0ca7c43b
0,datasets\raw\Mango\Cutting Weevil\20211011_161452 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161452 (Custom).jpg,fc469931533ce4c3,fc469931533ce4c3
0,datasets\raw\Mango\Cutting Weevil\20211011_161453 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161453 (Custom).jpg,fe92853e59a52668,fe92853e59a52668
0,datasets\raw\Mango\Cutting Weevil\20211011_161458 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161458 (Custom).jpg,f38cd0f0863bcde0,f38cd0f0863bcde0
0,datasets\raw\Mango\Cutting Weevil\20211011_161500 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161500 (Custom).jpg,cc6de9e1721f9442,cc6de9e1721f9442
0,datasets\raw\Mango\Cutting Weevil\20211011_161502 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161502 (Custom).jpg,ec64c5521b97c26b,ec64c5521b97c26b
0,datasets\raw\Mango\Cutting Weevil\20211011_161505 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161505 (Custom).jpg,ec70d90ec2c61f39,ec70d90ec2c61f39
0,datasets\raw\Mango\Cutting Weevil\20211011_161506 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161506 (Custom).jpg,ed70d90ec2c60f39,ed70d90ec2c60f39
0,datasets\raw\Mango\Cutting Weevil\20211011_161515 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161515 (Custom).jpg,f662911d88cb3f2c,f662911d88cb3f2c
0,datasets\raw\Mango\Cutting Weevil\20211011_161519 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161519 (Custom).jpg,da5a85c5313ccacb,da5a85c5313ccacb
0,datasets\raw\Mango\Cutting Weevil\20211011_161520 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161520 (Custom).jpg,da5a81c5b1349ecb,da5a81c5b1349ecb
0,datasets\raw\Mango\Cutting Weevil\20211011_161532 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161532 (Custom).jpg,e56dc9fa929391a0,e56dc9fa929391a0
0,datasets\raw\Mango\Cutting Weevil\20211011_161534 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161534 (Custom).jpg,f331dcc4cd213339,f331dcc4cd213339
0,datasets\raw\Mango\Cutting Weevil\20211011_161544 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161544 (Custom).jpg,fc932c66932847b3,fc932c66932847b3
0,datasets\raw\Mango\Cutting Weevil\20211011_161600 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161600 (Custom).jpg,d35a9c6664a5b1d8,d35a9c6664a5b1d8
0,datasets\raw\Mango\Cutting Weevil\20211011_161605 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161605 (Custom).jpg,de32854d3898cf66,de32854d3898cf66
0,datasets\raw\Mango\Cutting Weevil\20211011_161606 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161606 (Custom).jpg,d8628d5d718edc61,d8628d5d718edc61
0,datasets\raw\Mango\Cutting Weevil\20211011_161607 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161607 (Custom).jpg,d4b285c5793898d7,d4b285c5793898d7
