group_id,file,dataset,label,split,decision,keep_file,exclude_file,reason
96,datasets/raw/Mango/Anthracnose/20211011_170709 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/20211011_170709 (Custom).jpg,datasets/raw/Mango/Anthracnose/20211011_170709 - Copy - Copy - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
97,datasets/raw/PlantDoc/test/Potato leaf late blight/Potato leaf late blight (1).jpg,PlantDoc,Potato leaf late blight,test,EXCLUDE_ALL,,datasets/raw/PlantDoc/test/Potato leaf late blight/Potato leaf late blight (1).jpg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
97,datasets/raw/PlantDoc/train/Potato leaf early blight/Potato leaf early blight (13).jpg,PlantDoc,Potato leaf early blight,train,EXCLUDE_ALL,,datasets/raw/PlantDoc/train/Potato leaf early blight/Potato leaf early blight (13).jpg,Exact duplicate with conflicting source labels. Manual review could not establish a sufficiently reliable label. Exclude from cleaned disease dataset.
98,datasets/raw/Cotton/curl_virus/curl114.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl114.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
98,datasets/raw/Cotton/curl_virus/curl118.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl114.jpg,datasets/raw/Cotton/curl_virus/curl118.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
99,datasets/raw/Cotton/fussarium_wilt/done.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/done.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
99,datasets/raw/Cotton/fussarium_wilt/fus9.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/done.jpg,datasets/raw/Cotton/fussarium_wilt/fus9.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
100,datasets/raw/Cotton/healthy/h211.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h211.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
100,datasets/raw/Cotton/healthy/h212.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h211.jpg,datasets/raw/Cotton/healthy/h212.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
101,datasets/raw/Cotton/fussarium_wilt/done6.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/done6.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
101,datasets/raw/Cotton/fussarium_wilt/fus41.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/done6.jpg,datasets/raw/Cotton/fussarium_wilt/fus41.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
102,datasets/raw/Cotton/healthy/h202.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h202.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
102,datasets/raw/Cotton/healthy/h205.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h202.jpg,datasets/raw/Cotton/healthy/h205.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
103,datasets/raw/Cotton/fussarium_wilt/Figure-2A.png,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/Figure-2A.png,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
103,datasets/raw/Cotton/fussarium_wilt/fus222.png,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/Figure-2A.png,datasets/raw/Cotton/fussarium_wilt/fus222.png,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
104,datasets/raw/Banana/OriginalSet/healthy/32.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/32.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
104,datasets/raw/Banana/OriginalSet/healthy/38.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/32.jpeg,datasets/raw/Banana/OriginalSet/healthy/38.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
105,datasets/raw/Cotton/healthy/h147.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h147.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
105,datasets/raw/Cotton/healthy/h155.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h147.jpg,datasets/raw/Cotton/healthy/h155.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
106,datasets/raw/Banana/OriginalSet/healthy/20.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/20.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
106,datasets/raw/Banana/OriginalSet/healthy/59.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/20.jpeg,datasets/raw/Banana/OriginalSet/healthy/59.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
107,datasets/raw/Banana/OriginalSet/healthy/112.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/112.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
107,datasets/raw/Banana/OriginalSet/healthy/62.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/112.jpeg,datasets/raw/Banana/OriginalSet/healthy/62.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
108,datasets/raw/Mango/Anthracnose/IMG_20211011_153557 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/IMG_20211011_153557 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
108,datasets/raw/Mango/Anthracnose/IMG_20211011_153557 - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/IMG_20211011_153557 (Custom).jpg,datasets/raw/Mango/Anthracnose/IMG_20211011_153557 - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
109,datasets/raw/Rice/Sheath Blight/IMG_20231006_163218 - Copy.jpg,Rice,Sheath Blight,raw,KEEP,datasets/raw/Rice/Sheath Blight/IMG_20231006_163218 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
109,datasets/raw/Rice/Sheath Blight/IMG_20231006_163218.jpg,Rice,Sheath Blight,raw,EXCLUDE,datasets/raw/Rice/Sheath Blight/IMG_20231006_163218 - Copy.jpg,datasets/raw/Rice/Sheath Blight/IMG_20231006_163218.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
110,datasets/raw/PlantVillage/Tomato_healthy/488feb1c-4b9f-44e7-8aa6-4103a9601f5f___GH_HL Leaf 434.JPG,PlantVillage,Tomato_healthy,raw,KEEP,datasets/raw/PlantVillage/Tomato_healthy/488feb1c-4b9f-44e7-8aa6-4103a9601f5f___GH_HL Leaf 434.JPG,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
110,datasets/raw/PlantVillage/Tomato_healthy/a5de43e7-fc2f-4a14-a8e6-c0f2f94c84f1___GH_HL Leaf 434.JPG,PlantVillage,Tomato_healthy,raw,EXCLUDE,datasets/raw/PlantVillage/Tomato_healthy/488feb1c-4b9f-44e7-8aa6-4103a9601f5f___GH_HL Leaf 434.JPG,datasets/raw/PlantVillage/Tomato_healthy/a5de43e7-fc2f-4a14-a8e6-c0f2f94c84f1___GH_HL Leaf 434.JPG,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
111,datasets/raw/Cotton/curl_virus/curl309.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl309.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
111,datasets/raw/Cotton/curl_virus/curl93.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl309.jpg,datasets/raw/Cotton/curl_virus/curl93.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
112,datasets/raw/Banana/OriginalSet/healthy/15.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/15.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
112,datasets/raw/Banana/OriginalSet/healthy/44.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/15.jpeg,datasets/raw/Banana/OriginalSet/healthy/44.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
113,datasets/raw/Rice/Brown Spot/IMG_20231018_143709 - Copy.jpg,Rice,Brown Spot,raw,KEEP,datasets/raw/Rice/Brown Spot/IMG_20231018_143709 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
113,datasets/raw/Rice/Brown Spot/IMG_20231018_143709.jpg,Rice,Brown Spot,raw,EXCLUDE,datasets/raw/Rice/Brown Spot/IMG_20231018_143709 - Copy.jpg,datasets/raw/Rice/Brown Spot/IMG_20231018_143709.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
114,datasets/raw/Cotton/curl_virus/curl363.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl363.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
114,datasets/raw/Cotton/curl_virus/curl42.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl363.jpg,datasets/raw/Cotton/curl_virus/curl42.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
115,datasets/raw/Banana/OriginalSet/healthy/49.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/49.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
115,datasets/raw/Banana/OriginalSet/healthy/5.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/49.jpeg,datasets/raw/Banana/OriginalSet/healthy/5.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
116,datasets/raw/Rice/Sheath Blight/IMG_20231006_163217 - Copy.jpg,Rice,Sheath Blight,raw,KEEP,datasets/raw/Rice/Sheath Blight/IMG_20231006_163217 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
116,datasets/raw/Rice/Sheath Blight/IMG_20231006_163217.jpg,Rice,Sheath Blight,raw,EXCLUDE,datasets/raw/Rice/Sheath Blight/IMG_20231006_163217 - Copy.jpg,datasets/raw/Rice/Sheath Blight/IMG_20231006_163217.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
117,datasets/raw/Banana/OriginalSet/healthy/128.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/128.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
117,datasets/raw/Banana/OriginalSet/healthy/21.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/128.jpeg,datasets/raw/Banana/OriginalSet/healthy/21.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
118,datasets/raw/Rice/Healthy Rice Leaf/Healthy_rice_leaf (8).jpg,Rice,Healthy Rice Leaf,raw,KEEP,datasets/raw/Rice/Healthy Rice Leaf/Healthy_rice_leaf (8).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
118,datasets/raw/Rice/Healthy Rice Leaf/Healthy_rice_leaf (9).jpg,Rice,Healthy Rice Leaf,raw,EXCLUDE,datasets/raw/Rice/Healthy Rice Leaf/Healthy_rice_leaf (8).jpg,datasets/raw/Rice/Healthy Rice Leaf/Healthy_rice_leaf (9).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
119,datasets/raw/Cotton/bacterial_blight/bact179.png,Cotton,bacterial_blight,raw,KEEP,datasets/raw/Cotton/bacterial_blight/bact179.png,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
119,datasets/raw/Cotton/bacterial_blight/bact248.png,Cotton,bacterial_blight,raw,EXCLUDE,datasets/raw/Cotton/bacterial_blight/bact179.png,datasets/raw/Cotton/bacterial_blight/bact248.png,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
120,datasets/raw/Cotton/curl_virus/curl126.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl126.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
120,datasets/raw/Cotton/curl_virus/curl130.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl126.jpg,datasets/raw/Cotton/curl_virus/curl130.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
121,datasets/raw/Rice/Brown Spot/IMG_20231018_143713 - Copy.jpg,Rice,Brown Spot,raw,KEEP,datasets/raw/Rice/Brown Spot/IMG_20231018_143713 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
121,datasets/raw/Rice/Brown Spot/IMG_20231018_143713.jpg,Rice,Brown Spot,raw,EXCLUDE,datasets/raw/Rice/Brown Spot/IMG_20231018_143713 - Copy.jpg,datasets/raw/Rice/Brown Spot/IMG_20231018_143713.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
122,datasets/raw/Mango/Anthracnose/20211011_171141 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/20211011_171141 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
122,datasets/raw/Mango/Anthracnose/20211011_171141 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/20211011_171141 (Custom).jpg,datasets/raw/Mango/Anthracnose/20211011_171141 - Copy - Copy - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
123,datasets/raw/Cotton/curl_virus/curl17.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl17.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
123,datasets/raw/Cotton/curl_virus/curl267.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl17.jpg,datasets/raw/Cotton/curl_virus/curl267.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
124,datasets/raw/Cotton/fussarium_wilt/fus20.jpg,Cotton,fussarium_wilt,raw,KEEP,datasets/raw/Cotton/fussarium_wilt/fus20.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
124,datasets/raw/Cotton/fussarium_wilt/fus24.jpg,Cotton,fussarium_wilt,raw,EXCLUDE,datasets/raw/Cotton/fussarium_wilt/fus20.jpg,datasets/raw/Cotton/fussarium_wilt/fus24.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
125,datasets/raw/Cotton/curl_virus/curl376.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl376.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
125,datasets/raw/Cotton/curl_virus/curl57.jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl376.jpg,datasets/raw/Cotton/curl_virus/curl57.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
126,datasets/raw/Banana/OriginalSet/healthy/102.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/102.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
126,datasets/raw/Banana/OriginalSet/healthy/39.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/102.jpeg,datasets/raw/Banana/OriginalSet/healthy/39.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
127,datasets/raw/Banana/OriginalSet/healthy/103.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/103.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
127,datasets/raw/Banana/OriginalSet/healthy/110.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/103.jpeg,datasets/raw/Banana/OriginalSet/healthy/110.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
128,datasets/raw/Cotton/healthy/h152.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h152.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
128,datasets/raw/Cotton/healthy/h154.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h152.jpg,datasets/raw/Cotton/healthy/h154.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
129,datasets/raw/Cotton/healthy/h334.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h334.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
129,datasets/raw/Cotton/healthy/h404.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h334.jpg,datasets/raw/Cotton/healthy/h404.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
130,datasets/raw/Cotton/healthy/h295.jpg,Cotton,healthy,raw,KEEP,datasets/raw/Cotton/healthy/h295.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
130,datasets/raw/Cotton/healthy/h302.jpg,Cotton,healthy,raw,EXCLUDE,datasets/raw/Cotton/healthy/h295.jpg,datasets/raw/Cotton/healthy/h302.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
131,datasets/raw/Banana/OriginalSet/healthy/42.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/42.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
131,datasets/raw/Banana/OriginalSet/healthy/6.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/42.jpeg,datasets/raw/Banana/OriginalSet/healthy/6.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
132,datasets/raw/Banana/OriginalSet/healthy/3.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/3.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
132,datasets/raw/Banana/OriginalSet/healthy/92.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/3.jpeg,datasets/raw/Banana/OriginalSet/healthy/92.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
133,datasets/raw/Banana/OriginalSet/healthy/0.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/0.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
133,datasets/raw/Banana/OriginalSet/healthy/104.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/0.jpeg,datasets/raw/Banana/OriginalSet/healthy/104.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
134,datasets/raw/Banana/OriginalSet/healthy/2.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/2.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
134,datasets/raw/Banana/OriginalSet/healthy/34.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/2.jpeg,datasets/raw/Banana/OriginalSet/healthy/34.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
135,datasets/raw/Mango/Die Back/20211129_161631 (Custom)(1).jpg,Mango,Die Back,raw,KEEP,datasets/raw/Mango/Die Back/20211129_161631 (Custom)(1).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
135,datasets/raw/Mango/Die Back/20211129_161631 (Custom).jpg,Mango,Die Back,raw,EXCLUDE,datasets/raw/Mango/Die Back/20211129_161631 (Custom)(1).jpg,datasets/raw/Mango/Die Back/20211129_161631 (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
136,datasets/raw/Banana/AugmentedSet/cordana/169_aug.jpeg,Banana,cordana,raw,KEEP,datasets/raw/Banana/AugmentedSet/cordana/169_aug.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
136,datasets/raw/Banana/AugmentedSet/cordana/171_aug.jpeg,Banana,cordana,raw,EXCLUDE,datasets/raw/Banana/AugmentedSet/cordana/169_aug.jpeg,datasets/raw/Banana/AugmentedSet/cordana/171_aug.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
137,datasets/raw/Rice/Leaf Blast/IMG_20231018_143803 - Copy.jpg,Rice,Leaf Blast,raw,KEEP,datasets/raw/Rice/Leaf Blast/IMG_20231018_143803 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
137,datasets/raw/Rice/Leaf Blast/IMG_20231018_143803.jpg,Rice,Leaf Blast,raw,EXCLUDE,datasets/raw/Rice/Leaf Blast/IMG_20231018_143803 - Copy.jpg,datasets/raw/Rice/Leaf Blast/IMG_20231018_143803.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
138,datasets/raw/Mango/Anthracnose/20211011_170708 (Custom).jpg,Mango,Anthracnose,raw,KEEP,datasets/raw/Mango/Anthracnose/20211011_170708 (Custom).jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
138,datasets/raw/Mango/Anthracnose/20211011_170708 - Copy - Copy - Copy (Custom).jpg,Mango,Anthracnose,raw,EXCLUDE,datasets/raw/Mango/Anthracnose/20211011_170708 (Custom).jpg,datasets/raw/Mango/Anthracnose/20211011_170708 - Copy - Copy - Copy (Custom).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
139,datasets/raw/Banana/OriginalSet/healthy/23.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/23.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
139,datasets/raw/Banana/OriginalSet/healthy/54.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/23.jpeg,datasets/raw/Banana/OriginalSet/healthy/54.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
140,datasets/raw/Rice/Leaf Blast/IMG_20231018_143855 - Copy.jpg,Rice,Leaf Blast,raw,KEEP,datasets/raw/Rice/Leaf Blast/IMG_20231018_143855 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
140,datasets/raw/Rice/Leaf Blast/IMG_20231018_143855.jpg,Rice,Leaf Blast,raw,EXCLUDE,datasets/raw/Rice/Leaf Blast/IMG_20231018_143855 - Copy.jpg,datasets/raw/Rice/Leaf Blast/IMG_20231018_143855.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
141,datasets/raw/Banana/OriginalSet/healthy/10.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/10.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
141,datasets/raw/Banana/OriginalSet/healthy/106.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/10.jpeg,datasets/raw/Banana/OriginalSet/healthy/106.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
142,datasets/raw/Banana/OriginalSet/healthy/12.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/12.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
142,datasets/raw/Banana/OriginalSet/healthy/45.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/12.jpeg,datasets/raw/Banana/OriginalSet/healthy/45.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
143,datasets/raw/Cotton/curl_virus/curl421.jpg,Cotton,curl_virus,raw,KEEP,datasets/raw/Cotton/curl_virus/curl421.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
143,datasets/raw/Cotton/curl_virus/images (2).jpg,Cotton,curl_virus,raw,EXCLUDE,datasets/raw/Cotton/curl_virus/curl421.jpg,datasets/raw/Cotton/curl_virus/images (2).jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
144,datasets/raw/PlantVillage/Tomato_Late_blight/3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16.jpg,PlantVillage,Tomato_Late_blight,raw,KEEP,datasets/raw/PlantVillage/Tomato_Late_blight/3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
144,datasets/raw/PlantVillage/Tomato_Late_blight/5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16.jpg,PlantVillage,Tomato_Late_blight,raw,EXCLUDE,datasets/raw/PlantVillage/Tomato_Late_blight/3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16.jpg,datasets/raw/PlantVillage/Tomato_Late_blight/5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
145,datasets/raw/Banana/OriginalSet/healthy/126.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/126.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
145,datasets/raw/Banana/OriginalSet/healthy/24.jpeg,Banana,healthy,raw,EXCLUDE,datasets/raw/Banana/OriginalSet/healthy/126.jpeg,datasets/raw/Banana/OriginalSet/healthy/24.jpeg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
146,datasets/raw/Cotton/bacterial_blight/bact447 - Copy.jpg,Cotton,bacterial_blight,raw,KEEP,datasets/raw/Cotton/bacterial_blight/bact447 - Copy.jpg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
146,datasets/raw/Cotton/bacterial_blight/bact447.jpg,Cotton,bacterial_blight,raw,EXCLUDE,datasets/raw/Cotton/bacterial_blight/bact447 - Copy.jpg,datasets/raw/Cotton/bacterial_blight/bact447.jpg,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
147,datasets/raw/Banana/OriginalSet/healthy/101.jpeg,Banana,healthy,raw,KEEP,datasets/raw/Banana/OriginalSet/healthy/101.jpeg,,Exact duplicate within the dataset. Retain one deterministic copy and exclude redundant copies.
